order_id,user_id,order_time,product_category,product_subcategory,product_name,unit_price,quantity,total_amount,province,city,gender,age,is_member
395204,8447,32:32.6,运动配饰,帽子,针织帽,143.27,1,143.27,湖南,衡阳,男,28,是
154013,7273,00:58.6,运动装备,足球装备,护踝,151.81,1,151.81,重庆,重庆,女,32,是
432323,8958,58:23.7,运动服装,下装,跑步紧身裤,202.59,1,202.59,上海,上海,男,29,是
462407,2674,52:03.3,运动服装,上衣,跑步T恤,228.84,1,228.84,上海,上海,女,24,否
169367,4418,01:04.6,运动鞋,户外鞋,特锐斯速行,967.78,1,967.78,浙江,温州,男,52,否
331857,6056,59:18.3,运动鞋,篮球鞋,D罗斯系列,1287.54,2,2575.08,贵州,贵阳,男,19,是
375304,634,00:20.5,运动配饰,袜子,训练袜,113.98,1,113.98,辽宁,大连,男,27,否
412169,4637,30:42.3,运动服装,外套,训练外套,570.36,1,570.36,宁夏,银川,男,38,否
274825,2144,49:00.8,运动服装,下装,训练短裤,235.46,3,706.38,重庆,重庆,女,53,是
412108,7628,30:35.4,运动鞋,休闲鞋,桑巴系列,985.32,1,985.32,广东,佛山,男,38,否
148487,7008,56:00.7,运动服装,外套,训练外套,387.87,2,775.74,江苏,南通,女,43,否
117067,247,20:45.0,运动配饰,其他配饰,运动头带,113.05,1,113.05,重庆,重庆,男,33,否
193508,3854,32:25.6,运动鞋,跑步鞋,太阳能动力,1023.97,2,2047.94,青海,西宁,男,41,是
26697,3543,33:56.6,运动服装,外套,保暖外套,595.59,2,1191.18,北京,北京,女,24,是
244202,3945,57:21.4,运动配饰,袜子,船袜,80.61,2,161.22,福建,漳州,男,25,是
183093,4811,54:05.3,运动服装,下装,训练短裤,229.75,2,459.5,西藏,日喀则,男,28,是
39359,466,53:36.2,运动鞋,户外鞋,特锐斯AX,840.41,1,840.41,贵州,安顺,男,42,是
27756,2945,38:44.0,运动配饰,包袋,运动背包,411.66,1,411.66,四川,乐山,女,20,是
211736,3763,29:16.0,运动装备,篮球装备,运动护具,141.45,1,141.45,天津,天津,男,38,否
218405,5764,06:22.4,运动装备,足球装备,护腿板,221.62,1,221.62,贵州,贵阳,男,38,否
441864,8763,06:22.4,运动鞋,休闲鞋,桑巴系列,748.65,2,1497.3,山东,威海,男,28,否
68388,5228,11:57.1,运动服装,上衣,运动卫衣,394.07,1,394.07,江西,上饶,男,26,是
153389,4906,18:08.7,运动服装,下装,训练紧身裤,330.08,1,330.08,山西,临汾,女,31,是
265819,6073,19:14.6,运动服装,外套,训练外套,565.99,1,565.99,山东,临沂,女,37,否
91939,465,29:52.4,运动鞋,足球鞋,F50系列,1157.86,1,1157.86,天津,天津,女,43,是
396633,1390,05:45.0,运动装备,足球装备,脚踝绑带,76.72,1,76.72,河北,廊坊,女,25,是
111820,4447,37:23.3,运动服装,套装,足球套装,588.64,2,1177.28,浙江,温州,男,23,是
428587,5958,34:38.7,运动服装,下装,训练短裤,201.96,2,403.92,内蒙古,呼和浩特,男,26,是
385422,1653,49:55.0,运动装备,训练装备,跳绳,108.3,1,108.3,河南,洛阳,男,29,是
221767,1746,58:52.4,运动服装,上衣,足球球衣,541.29,1,541.29,湖北,荆州,男,30,否
215150,8682,37:57.7,运动服装,上衣,训练背心,218.47,2,436.94,上海,上海,男,31,是
149220,2272,16:56.4,运动配饰,包袋,腰包,258.98,1,258.98,河北,廊坊,男,24,否
233112,5647,07:46.0,运动配饰,其他配饰,运动毛巾,113.5,1,113.5,广东,佛山,女,24,是
9097,158,04:03.1,运动服装,外套,羽绒服,1197.87,1,1197.87,广东,深圳,女,27,是
92761,1339,37:28.2,运动鞋,篮球鞋,哈登系列,1356.73,1,1356.73,重庆,重庆,男,19,否
301218,2692,13:12.1,运动鞋,休闲鞋,加赛尔系列,834.74,1,834.74,山东,青岛,女,18,否
14637,8639,43:18.6,运动配饰,手套,训练手套,162.35,1,162.35,福建,漳州,女,20,是
274896,6358,39:23.0,运动服装,套装,运动套装,535.33,3,1605.99,甘肃,天水,男,34,是
393570,9056,57:03.9,运动装备,篮球装备,护膝,185.55,1,185.55,四川,绵阳,女,25,否
427616,4246,25:32.5,运动服装,下装,篮球短裤,306.89,2,613.78,浙江,金华,男,43,否
257894,3942,44:19.6,运动鞋,篮球鞋,哈登系列,1498.4,1,1498.4,北京,北京,女,22,否
76036,1529,52:53.5,运动配饰,帽子,运动棒球帽,190.39,3,571.17,广西,北海,女,19,是
427746,3295,17:33.9,运动鞋,篮球鞋,D罗斯系列,1311.46,1,1311.46,江苏,南京,女,22,是
491316,376,31:42.8,运动装备,足球装备,足球,221.24,1,221.24,广西,北海,女,22,是
51492,9641,46:32.2,运动配饰,包袋,装备包,413.41,2,826.82,广东,广州,女,25,否
3055,3499,06:16.9,运动鞋,训练鞋,阿尔法训练师,757.65,2,1515.3,山东,青岛,男,27,是
294673,1378,16:07.8,运动服装,上衣,足球球衣,525.4,1,525.4,辽宁,抚顺,男,29,否
283942,4235,18:25.4,运动配饰,包袋,装备包,387.5,1,387.5,湖北,武汉,男,27,是
339268,7495,03:41.3,运动服装,下装,跑步紧身裤,317.5,2,635,陕西,咸阳,女,32,是
260669,3045,54:19.7,运动鞋,跑步鞋,超新星,734.37,2,1468.74,北京,北京,男,31,是
69729,865,59:25.2,运动鞋,休闲鞋,加赛尔系列,610.07,1,610.07,四川,绵阳,女,22,是
472594,4945,48:38.3,运动服装,上衣,运动卫衣,423.41,3,1270.23,四川,绵阳,男,33,是
345324,3556,40:20.2,运动鞋,训练鞋,耐力系列,645.81,3,1937.43,山东,烟台,男,19,否
273437,7071,32:28.3,运动装备,足球装备,护踝,172.1,2,344.2,浙江,宁波,男,20,是
467284,8976,45:09.1,运动服装,下装,训练短裤,182.2,1,182.2,四川,乐山,女,27,否
346646,8105,46:49.9,运动服装,外套,保暖外套,505.39,2,1010.78,湖南,株洲,男,43,是
93500,1157,46:44.9,运动鞋,篮球鞋,D罗斯系列,1288.9,2,2577.8,辽宁,大连,女,24,是
428739,9897,17:11.2,运动服装,上衣,跑步T恤,253.68,1,253.68,广东,珠海,男,27,是
299999,1947,42:18.8,运动装备,足球装备,脚踝绑带,109.58,1,109.58,福建,泉州,女,25,否
135194,1871,23:23.6,运动服装,上衣,运动夹克,473.96,1,473.96,陕西,西安,女,24,是
451627,6214,30:17.4,运动装备,篮球装备,运动护具,291.79,1,291.79,广西,南宁,男,28,否
194315,8799,32:19.8,运动鞋,休闲鞋,贝壳头系列,737.77,1,737.77,重庆,重庆,女,29,是
33947,7001,35:31.4,运动鞋,训练鞋,阿尔法训练师,906.56,1,906.56,安徽,蚌埠,女,31,否
371525,7159,36:41.4,运动配饰,手套,足球守门员手套,224.87,1,224.87,福建,漳州,女,40,是
138016,9172,05:18.9,运动服装,套装,赛事套装,1080.22,2,2160.44,山西,大同,女,21,是
444378,4417,13:04.9,运动装备,足球装备,足球,346.82,2,693.64,湖南,湘潭,男,25,是
123760,6207,42:19.2,运动服装,套装,篮球套装,1244.8,1,1244.8,山东,青岛,男,23,否
412524,2056,52:32.0,运动鞋,篮球鞋,特雷杨系列,1115.3,2,2230.6,吉林,延边,男,34,是
164749,9101,42:12.3,运动服装,下装,篮球短裤,249.09,1,249.09,安徽,蚌埠,男,22,是
201480,4796,33:42.4,运动装备,足球装备,护踝,172.56,1,172.56,广东,深圳,男,43,否
220875,3451,18:58.5,运动装备,篮球装备,护膝,163.81,2,327.62,河南,许昌,女,30,是
467690,1504,20:45.0,运动服装,外套,连帽外套,428.6,1,428.6,北京,北京,女,39,否
390991,6196,35:27.0,运动鞋,跑步鞋,阿尔法弹力,832.8,1,832.8,重庆,重庆,女,30,否
370653,6883,26:38.3,运动鞋,训练鞋,阿尔法训练师,868.2,1,868.2,北京,北京,女,31,是
237043,3658,10:57.9,运动服装,下装,训练短裤,157.72,1,157.72,贵州,贵阳,女,27,是
153344,4947,08:07.5,运动服装,外套,保暖外套,862.81,1,862.81,浙江,温州,男,23,否
391738,2165,31:43.3,运动服装,外套,羽绒服,1262.03,2,2524.06,山东,临沂,女,47,是
272808,1659,15:38.1,运动鞋,篮球鞋,米切尔系列,1223.42,1,1223.42,江苏,南通,女,21,是
217877,1833,31:59.6,运动服装,外套,保暖外套,719.58,2,1439.16,西藏,日喀则,女,19,是
250078,2500,34:37.1,运动鞋,休闲鞋,史密斯系列,615.58,2,1231.16,宁夏,银川,男,20,是
343305,5822,31:24.9,运动服装,上衣,运动夹克,434.49,3,1303.47,江苏,南京,女,27,是
356312,9698,51:58.8,运动鞋,户外鞋,特锐斯山地系列,1276.41,1,1276.41,天津,天津,女,18,是
98345,7778,01:56.9,运动鞋,休闲鞋,贝壳头系列,622.9,2,1245.8,山东,威海,女,27,是
98310,5536,42:24.3,运动服装,套装,赛事套装,643.91,1,643.91,重庆,重庆,男,34,是
108832,904,28:57.1,运动服装,上衣,训练背心,161.58,1,161.58,河北,廊坊,女,19,是
459150,4118,20:19.5,运动配饰,袜子,足球袜,119.13,1,119.13,浙江,杭州,男,19,是
199285,2180,56:41.7,运动服装,外套,保暖外套,826.1,2,1652.2,西藏,日喀则,男,44,是
226299,2269,27:11.6,运动装备,足球装备,脚踝绑带,136.56,1,136.56,广西,南宁,男,30,否
263467,1540,10:59.8,运动鞋,训练鞋,银河系列,361.53,1,361.53,上海,上海,女,27,否
382252,6814,24:36.7,运动配饰,袜子,船袜,116.09,2,232.18,黑龙江,哈尔滨,女,31,否
299425,3242,52:56.9,运动鞋,足球鞋,捕食者系列,1033.61,1,1033.61,北京,北京,女,20,否
485317,4717,09:03.9,运动配饰,其他配饰,运动毛巾,139.39,1,139.39,内蒙古,包头,男,41,否
204074,2934,41:39.0,运动鞋,跑步鞋,阿尔法弹力,864.38,2,1728.76,广东,中山,女,30,是
413759,7671,53:59.7,运动配饰,其他配饰,护腕,114.72,1,114.72,辽宁,大连,女,25,是
208446,9781,48:52.1,运动配饰,手套,训练手套,149.74,1,149.74,贵州,安顺,男,19,是
424827,393,23:46.9,运动服装,上衣,运动卫衣,303.31,2,606.62,内蒙古,呼和浩特,男,20,是
111057,1117,54:47.5,运动服装,外套,羽绒服,1202.82,1,1202.82,江苏,无锡,男,33,否
361195,9049,56:01.0,运动鞋,户外鞋,特锐斯AX,770.73,2,1541.46,西藏,日喀则,女,36,是
183572,1777,18:18.8,运动鞋,跑步鞋,阿尔法弹力,845.32,1,845.32,青海,西宁,男,26,否
116526,8251,37:14.9,运动服装,上衣,运动POLO衫,329.45,1,329.45,江苏,南通,男,30,是
405392,7952,35:08.9,运动服装,上衣,运动夹克,488.56,1,488.56,安徽,合肥,女,31,否
155027,4724,52:58.5,运动鞋,训练鞋,银河系列,451.72,1,451.72,宁夏,银川,女,21,是
317337,9003,48:55.1,运动鞋,篮球鞋,特雷杨系列,1100.21,1,1100.21,广东,广州,男,22,是
243749,381,39:07.3,运动鞋,休闲鞋,NMD系列,1268.44,1,1268.44,上海,上海,男,24,否
412994,7716,29:03.9,运动服装,下装,训练紧身裤,263.26,2,526.52,辽宁,鞍山,女,22,是
449943,4344,38:02.2,运动鞋,训练鞋,阿尔法训练师,748.13,1,748.13,内蒙古,包头,男,32,是
186554,454,59:30.3,运动服装,外套,羽绒服,1376.78,1,1376.78,湖北,荆州,男,30,是
439255,1072,58:39.2,运动装备,训练装备,跳绳,120.51,1,120.51,浙江,宁波,女,52,否
478851,1729,32:22.7,运动服装,上衣,运动POLO衫,329.1,2,658.2,河北,保定,女,27,否
138756,7511,13:10.2,运动鞋,跑步鞋,阿迪达斯超动力,1296.04,1,1296.04,广东,深圳,女,18,是
220974,1410,40:11.5,运动服装,下装,篮球短裤,244.86,2,489.72,湖南,长沙,男,26,是
408179,2605,51:58.4,运动鞋,跑步鞋,极速系列,1052.67,1,1052.67,海南,儋州,男,24,否
433470,4325,00:51.7,运动服装,上衣,训练T恤,168.33,2,336.66,天津,天津,女,25,是
53476,2743,21:29.3,运动鞋,篮球鞋,利拉德系列,1234.23,1,1234.23,四川,南充,女,24,否
357754,1931,00:08.6,运动配饰,包袋,单肩包,211.91,2,423.82,湖南,长沙,男,32,是
432010,8569,07:33.4,运动服装,套装,足球套装,574.37,1,574.37,甘肃,酒泉,男,21,是
99458,5867,19:35.2,运动鞋,跑步鞋,阿迪达斯超动力,1044.7,1,1044.7,西藏,拉萨,男,28,否
113159,6445,20:54.2,运动服装,下装,运动七分裤,275.61,1,275.61,四川,成都,女,20,是
389862,3798,58:09.8,运动鞋,跑步鞋,极速系列,888.78,1,888.78,江苏,常州,男,26,否
412281,5220,59:43.7,运动配饰,包袋,腰包,172.69,3,518.07,山西,运城,女,40,是
113295,5355,06:22.0,运动服装,套装,赛事套装,892.47,2,1784.94,北京,北京,女,28,是
17896,9405,03:41.3,运动鞋,休闲鞋,贝壳头系列,556.82,3,1670.46,安徽,芜湖,女,21,是
413263,345,05:01.7,运动服装,下装,运动长裤,372.11,1,372.11,江西,南昌,女,28,是
150158,3056,13:44.8,运动服装,上衣,跑步T恤,220.35,2,440.7,黑龙江,哈尔滨,女,21,是
50591,7085,13:05.0,运动配饰,包袋,装备包,364.46,3,1093.38,黑龙江,齐齐哈尔,女,41,否
87323,7521,19:32.6,运动配饰,手套,足球守门员手套,466.41,1,466.41,内蒙古,呼和浩特,女,53,否
279016,5209,49:04.8,运动装备,训练装备,跳绳,97.13,2,194.26,新疆,乌鲁木齐,男,24,是
241196,6062,36:28.0,运动服装,下装,训练紧身裤,318.28,2,636.56,西藏,拉萨,女,30,是
181362,8568,36:45.0,运动服装,上衣,跑步T恤,204.21,2,408.42,辽宁,鞍山,女,30,否
429409,4013,57:24.3,运动鞋,休闲鞋,加赛尔系列,582.23,1,582.23,安徽,安庆,男,20,是
399598,7058,41:13.1,运动鞋,户外鞋,特锐斯山地系列,973.52,1,973.52,上海,上海,男,38,否
18720,6551,03:42.4,运动服装,下装,跑步紧身裤,324.5,1,324.5,北京,北京,女,41,是
245574,6796,01:09.3,运动服装,套装,足球套装,995.99,1,995.99,山东,临沂,女,21,是
131684,8209,47:51.4,运动服装,下装,足球短裤,181.54,3,544.62,吉林,长春,女,30,否
457303,3064,39:06.2,运动服装,下装,运动七分裤,274.62,1,274.62,江苏,常州,女,47,是
309888,3382,51:31.6,运动服装,外套,羽绒服,1412.88,1,1412.88,福建,泉州,女,25,是
155940,1124,39:50.6,运动服装,上衣,训练T恤,179.62,2,359.24,江苏,无锡,女,30,是
237540,6298,17:55.5,运动配饰,袜子,足球袜,159.53,2,319.06,内蒙古,包头,男,23,是
154565,5150,34:56.0,运动配饰,包袋,运动背包,345.28,1,345.28,内蒙古,鄂尔多斯,女,41,是
254576,7160,05:00.2,运动服装,外套,防风夹克,693.37,1,693.37,青海,西宁,女,38,是
354076,5582,35:48.8,运动服装,上衣,运动夹克,507.55,1,507.55,上海,上海,女,30,是
399325,4022,36:42.9,运动服装,下装,训练短裤,144.11,2,288.22,内蒙古,呼和浩特,女,44,是
237944,3393,07:01.8,运动装备,足球装备,足球,226.96,1,226.96,山东,济南,男,43,否
375181,4,39:45.0,运动装备,足球装备,护腿板,260.16,2,520.32,湖北,襄阳,男,50,是
17433,6402,41:13.7,运动鞋,篮球鞋,D罗斯系列,1149.8,1,1149.8,海南,三亚,男,33,是
466977,2001,18:30.4,运动配饰,袜子,训练袜,118.87,2,237.74,宁夏,石嘴山,女,34,是
488197,4097,18:39.4,运动服装,下装,训练紧身裤,288.86,2,577.72,江苏,苏州,女,33,是
26493,5599,24:27.9,运动服装,下装,运动长裤,398.92,1,398.92,陕西,宝鸡,男,31,是
48228,4731,22:39.4,运动服装,外套,运动风衣,484.64,2,969.28,北京,北京,男,26,是
143787,3449,04:03.5,运动装备,篮球装备,运动护具,188.7,1,188.7,河南,新乡,女,37,是
317933,127,17:47.4,运动服装,下装,足球短裤,276.39,1,276.39,福建,漳州,女,49,是
497619,2355,14:12.7,运动服装,下装,训练紧身裤,211.61,1,211.61,安徽,安庆,男,33,是
26470,1116,36:00.5,运动鞋,休闲鞋,史密斯系列,724.87,1,724.87,浙江,绍兴,男,43,否
58460,6415,18:44.0,运动服装,套装,训练套装,784.94,2,1569.88,山东,烟台,女,26,否
295771,7159,03:40.6,运动配饰,帽子,渔夫帽,209.88,3,629.64,福建,漳州,女,40,是
158928,6076,44:43.6,运动服装,外套,保暖外套,636.31,1,636.31,天津,天津,男,41,否
354365,6745,12:22.8,运动服装,下装,篮球短裤,212.82,2,425.64,广西,南宁,男,49,否
386700,4579,38:23.0,运动服装,上衣,运动卫衣,275.24,2,550.48,天津,天津,男,28,是
346399,8622,00:12.5,运动服装,上衣,训练背心,205.71,3,617.13,上海,上海,男,18,是
315133,51,57:14.9,运动服装,套装,赛事套装,894.97,1,894.97,四川,绵阳,男,23,否
484535,753,02:08.7,运动配饰,其他配饰,运动毛巾,111.22,1,111.22,湖南,湘潭,女,24,是
248778,2749,53:43.4,运动服装,下装,足球短裤,252.83,1,252.83,山西,大同,女,32,否
285861,2739,10:04.3,运动鞋,户外鞋,特锐斯速行,1087.07,1,1087.07,云南,丽江,女,36,是
497734,2648,09:39.7,运动服装,下装,篮球短裤,301.19,2,602.38,江苏,常州,男,29,是
150390,9960,29:07.8,运动鞋,休闲鞋,加赛尔系列,884.21,1,884.21,广东,珠海,男,20,否
224595,298,18:59.0,运动服装,套装,运动套装,670.4,1,670.4,四川,绵阳,女,44,是
220933,8790,54:04.8,运动服装,上衣,跑步T恤,221.97,1,221.97,江苏,无锡,男,18,是
79393,9562,49:32.7,运动服装,上衣,跑步T恤,234.98,2,469.96,北京,北京,男,27,是
443910,8570,13:12.4,运动鞋,篮球鞋,D罗斯系列,1453.66,1,1453.66,陕西,咸阳,女,43,否
266544,9528,28:28.3,运动服装,下装,篮球短裤,237.15,1,237.15,山东,青岛,女,34,是
50621,5848,29:59.7,运动装备,训练装备,瑜伽垫,381.99,2,763.98,江苏,无锡,女,31,否
413665,5305,01:51.6,运动服装,上衣,跑步T恤,172.59,1,172.59,安徽,芜湖,女,33,否
407807,8056,25:11.2,运动服装,上衣,跑步T恤,161.08,2,322.16,上海,上海,男,40,是
297956,1760,57:11.6,运动服装,下装,足球短裤,280.32,1,280.32,北京,北京,女,37,否
420767,2134,32:38.2,运动鞋,休闲鞋,NMD系列,947.14,1,947.14,浙江,金华,男,31,是
231837,1234,49:26.0,运动配饰,其他配饰,运动头带,76.72,2,153.44,河北,石家庄,女,48,是
342392,2396,44:03.0,运动配饰,袜子,篮球袜,148.96,2,297.92,福建,漳州,女,19,是
441390,1758,35:13.4,运动装备,训练装备,弹力带,118.91,1,118.91,河北,廊坊,男,18,否
287748,8537,01:38.0,运动配饰,其他配饰,运动头带,109.85,3,329.55,安徽,合肥,男,43,否
361660,42,45:46.1,运动服装,上衣,运动夹克,622.35,2,1244.7,内蒙古,包头,女,23,是
53939,4377,15:21.3,运动服装,外套,羽绒服,995.49,2,1990.98,广西,北海,女,20,否
128804,5541,03:14.5,运动服装,下装,训练短裤,162.58,1,162.58,浙江,杭州,女,31,是
94014,20,21:11.1,运动服装,上衣,运动夹克,642.61,2,1285.22,重庆,重庆,男,25,是
32374,6093,22:24.7,运动鞋,休闲鞋,加赛尔系列,664.5,1,664.5,浙江,温州,男,26,是
447690,5690,54:37.2,运动鞋,训练鞋,锋锐系列,559.68,2,1119.36,河北,保定,男,29,是
139005,1122,53:54.4,运动装备,足球装备,护腿板,164.73,1,164.73,河北,石家庄,男,25,是
363962,7372,04:49.4,运动配饰,其他配饰,护腕,106.77,1,106.77,河北,廊坊,女,19,是
361508,9638,55:50.5,运动鞋,训练鞋,耐力系列,584.38,1,584.38,贵州,遵义,男,20,是
173059,2128,51:14.7,运动配饰,包袋,装备包,408.45,3,1225.35,贵州,遵义,男,31,是
93219,6635,36:09.2,运动服装,下装,运动长裤,395.59,1,395.59,河北,保定,女,24,否
412650,2548,42:53.8,运动鞋,篮球鞋,特雷杨系列,827.33,1,827.33,北京,北京,男,38,是
479868,1508,06:42.0,运动配饰,帽子,遮阳帽,187.4,2,374.8,广东,珠海,男,29,是
396529,2277,19:12.6,运动服装,外套,防风夹克,483.07,1,483.07,江苏,南京,女,21,是
328985,4714,05:24.2,运动服装,上衣,运动夹克,690.16,1,690.16,江苏,南通,女,21,否
6119,9254,03:03.4,运动服装,上衣,训练背心,199.42,1,199.42,吉林,吉林,女,18,是
113507,6180,12:41.7,运动服装,上衣,篮球上衣,234.08,1,234.08,四川,南充,女,24,是
301127,2634,56:41.9,运动配饰,其他配饰,水壶,165.44,1,165.44,河北,石家庄,男,40,否
359346,2049,15:15.5,运动服装,下装,篮球短裤,278.34,2,556.68,广东,广州,女,39,否
368460,6101,09:29.7,运动服装,下装,篮球短裤,248.28,1,248.28,贵州,遵义,女,42,是
162004,3897,16:05.1,运动服装,上衣,跑步T恤,239.51,2,479.02,辽宁,沈阳,男,22,是
143939,233,46:58.4,运动配饰,其他配饰,水壶,195.4,1,195.4,河北,廊坊,女,38,否
68851,1118,04:32.2,运动服装,下装,训练紧身裤,244.14,1,244.14,广东,中山,女,27,是
68690,5003,40:57.1,运动服装,套装,训练套装,714.11,2,1428.22,重庆,重庆,男,24,是
168084,3423,10:28.6,运动服装,下装,跑步紧身裤,350.94,2,701.88,安徽,合肥,男,41,是
8595,3891,17:31.4,运动装备,足球装备,护腿板,162.21,1,162.21,江苏,常州,女,23,是
144348,7656,46:33.2,运动鞋,跑步鞋,超新星,800.71,2,1601.42,安徽,芜湖,女,31,是
34491,1521,36:55.0,运动服装,上衣,跑步T恤,247.35,1,247.35,江苏,南京,女,33,否
52256,6439,06:50.7,运动服装,上衣,运动POLO衫,335.59,3,1006.77,贵州,安顺,男,28,是
252609,7636,50:15.8,运动配饰,袜子,长袜,113.51,2,227.02,贵州,贵阳,女,48,是
123117,7447,45:35.7,运动服装,外套,防风夹克,501.58,2,1003.16,湖北,荆州,女,41,是
38359,8714,46:06.3,运动服装,外套,连帽外套,515.8,1,515.8,河北,廊坊,女,41,是
263916,6798,53:33.2,运动装备,足球装备,脚踝绑带,97.34,1,97.34,浙江,绍兴,女,30,是
58271,5976,57:56.7,运动服装,下装,跑步紧身裤,347.31,1,347.31,重庆,重庆,女,54,否
399012,1610,02:08.9,运动服装,上衣,运动卫衣,441.42,1,441.42,湖南,株洲,男,32,是
69267,8496,28:32.2,运动服装,上衣,训练T恤,250.5,3,751.5,广东,广州,女,24,是
312315,2109,59:32.0,运动配饰,包袋,单肩包,234,1,234,黑龙江,哈尔滨,女,23,是
9310,46,20:12.1,运动鞋,训练鞋,锋锐系列,452.93,1,452.93,陕西,宝鸡,男,23,是
327836,3715,32:04.3,运动服装,外套,保暖外套,486.23,2,972.46,江苏,无锡,女,30,是
100984,6038,46:32.7,运动装备,篮球装备,护臂,151.98,1,151.98,新疆,喀什,男,24,是
156402,1850,25:01.8,运动鞋,篮球鞋,米切尔系列,1182.27,2,2364.54,山东,青岛,男,22,是
328623,4032,46:06.3,运动配饰,其他配饰,水壶,176,1,176,吉林,长春,男,44,是
92548,5673,55:08.0,运动装备,篮球装备,护膝,139.9,1,139.9,浙江,杭州,男,27,是
216434,5881,41:08.7,运动配饰,手套,保暖手套,241.93,2,483.86,福建,漳州,女,32,否
356486,5990,23:57.1,运动服装,上衣,训练T恤,237.99,1,237.99,四川,成都,女,18,是
359764,9497,22:25.9,运动鞋,训练鞋,耐力系列,439.01,1,439.01,广东,珠海,男,34,否
139656,9900,48:03.1,运动服装,上衣,训练T恤,259.33,1,259.33,四川,乐山,女,32,是
287719,3150,15:20.1,运动服装,上衣,运动卫衣,445.11,1,445.11,湖北,荆州,女,54,是
489842,6037,54:40.4,运动鞋,训练鞋,阿尔法训练师,812.6,1,812.6,重庆,重庆,男,27,是
174802,6303,42:32.8,运动鞋,休闲鞋,史密斯系列,612.87,2,1225.74,湖南,长沙,男,42,否
312469,7287,23:20.6,运动服装,上衣,运动夹克,620.06,2,1240.12,福建,厦门,男,19,是
106125,4778,08:43.3,运动服装,下装,跑步紧身裤,333.86,1,333.86,广西,南宁,女,27,否
473328,5721,39:46.7,运动鞋,户外鞋,特锐斯速行,862.26,1,862.26,江苏,南京,男,23,是
373720,1328,36:24.2,运动服装,下装,运动七分裤,358.43,3,1075.29,河北,保定,女,36,是
496024,1360,48:35.6,运动配饰,袜子,篮球袜,136.64,2,273.28,山东,临沂,女,33,是
350097,70,42:23.5,运动鞋,训练鞋,耐力系列,401.38,1,401.38,贵州,安顺,男,28,是
90846,3444,51:47.0,运动服装,外套,连帽外套,615.23,2,1230.46,浙江,温州,女,35,是
484170,6129,34:19.8,运动鞋,篮球鞋,特雷杨系列,1104.72,1,1104.72,河南,许昌,女,18,否
155730,6094,31:47.0,运动服装,下装,训练短裤,227.58,1,227.58,北京,北京,男,27,否
481976,4307,53:14.3,运动服装,上衣,跑步T恤,271.44,2,542.88,辽宁,大连,男,33,是
15449,4753,46:27.5,运动服装,上衣,训练背心,218.12,2,436.24,浙江,杭州,男,29,是
209150,5869,00:44.4,运动鞋,跑步鞋,太阳能动力,953.34,2,1906.68,四川,宜宾,男,28,是
238399,9973,49:39.6,运动鞋,足球鞋,科帕系列,1262.89,1,1262.89,广东,东莞,女,51,否
345588,5539,19:15.3,运动装备,足球装备,护腿板,120.72,1,120.72,云南,丽江,男,38,是
284498,9116,38:04.6,运动配饰,袜子,长袜,97.63,3,292.89,黑龙江,哈尔滨,男,23,否
277848,5515,02:38.6,运动服装,下装,跑步紧身裤,215.36,1,215.36,福建,泉州,女,18,否
68305,7209,55:14.8,运动装备,足球装备,护腿板,199.77,1,199.77,黑龙江,齐齐哈尔,男,32,否
103578,3943,57:18.5,运动服装,外套,羽绒服,906.97,2,1813.94,吉林,延边,女,43,是
439897,5722,47:11.3,运动鞋,训练鞋,锋锐系列,538.21,1,538.21,辽宁,鞍山,男,30,否
337218,7919,51:00.3,运动服装,下装,训练紧身裤,286.52,1,286.52,陕西,渭南,男,30,是
188026,7809,51:34.8,运动鞋,跑步鞋,太阳能动力,867.71,2,1735.42,浙江,杭州,男,31,是
396685,9238,02:34.1,运动鞋,跑步鞋,阿尔法弹力,987.32,1,987.32,湖北,襄阳,女,20,否
112155,8163,57:00.9,运动装备,足球装备,护腿板,175.9,2,351.8,贵州,安顺,女,39,是
373411,9626,42:18.2,运动鞋,户外鞋,特锐斯山地系列,1291.46,1,1291.46,天津,天津,男,33,是
431966,1437,56:42.2,运动鞋,训练鞋,阿尔法训练师,844.18,1,844.18,河南,郑州,女,20,是
482504,1588,32:13.4,运动鞋,跑步鞋,阿尔法弹力,802.66,1,802.66,黑龙江,齐齐哈尔,男,29,是
45220,2674,38:03.2,运动服装,套装,足球套装,628.48,1,628.48,上海,上海,女,24,否
417877,8648,57:10.4,运动服装,下装,训练紧身裤,331.52,1,331.52,天津,天津,男,25,是
335637,4378,36:28.9,运动配饰,袜子,跑步袜,127.03,2,254.06,黑龙江,齐齐哈尔,女,31,是
11003,878,01:04.8,运动鞋,训练鞋,锋锐系列,643.26,1,643.26,广西,桂林,男,32,是
332272,781,57:47.7,运动鞋,训练鞋,锋锐系列,518.7,1,518.7,上海,上海,男,28,是
410263,786,40:21.3,运动服装,上衣,运动夹克,571.65,2,1143.3,湖南,衡阳,女,23,否
113850,4387,33:00.3,运动装备,篮球装备,护臂,135.7,3,407.1,四川,成都,女,28,是
278449,9295,29:48.8,运动配饰,帽子,针织帽,133.15,2,266.3,西藏,拉萨,男,22,是
318172,7294,35:08.9,运动服装,上衣,运动卫衣,355.74,2,711.48,江苏,南通,男,29,是
480459,3560,13:49.9,运动服装,上衣,跑步T恤,215.61,1,215.61,河北,石家庄,女,29,否
225209,8685,38:24.4,运动服装,上衣,跑步T恤,207.94,2,415.88,四川,乐山,女,39,是
